"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q2",12.2311298171724,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q3",11.6193928396372,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q4",11.6314652530853,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q1",11.6249694166662,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q2",11.6635526786281,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q3",11.6248284876708,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q4",11.7938382817071,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q1",11.6092148290645,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q2",11.2353120621932,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q3",11.2809330857201,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q4",10.953489543507,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q1",10.8682456393959,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q2",10.761652042503,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q3",10.2362910927254,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q4",10.4668614596695,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q1",10.3003903309691,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q2",9.93944237948843,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q3",9.58532242173756,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q4",9.65234222219914,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q1",8.95401827766983,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q2",8.57193298804586,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q3",10.0285207031825,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q4",9.74635506425639,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q1",10.1159602057304,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q2",9.80738305927043,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q3",9.0591674746626,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q4",8.98061136903548,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q1",8.41568193972366,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q2",8.12176297793392,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q3",7.99729410199431,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q4",7.85992074860372,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q1",7.85796163223508,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q2",7.57075296737228,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q3",7.41180153665302,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q4",7.55040662417277,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q1",7.68628155279099,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q2",7.78554634657313,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q3",7.83035979826623,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q4",7.81877422266837,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2025-Q1",7.73860516217678,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2025-Q2",7.63592802489186,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2025-Q3",7.5423804656626,
"ITA","UNEMPFORECAST","TOT","PC_LF","Q","2025-Q4",7.47526670694455,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1960-Q1",1.74548709533045,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1960-Q2",1.65962806549603,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1960-Q3",1.55722050830027,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1960-Q4",1.47718086279121,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1961-Q1",1.37356615766787,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1961-Q2",1.46216017634091,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1961-Q3",1.40391927464171,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1961-Q4",1.40742890307602,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1962-Q1",1.23179479747845,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1962-Q2",1.28019673079705,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1962-Q3",1.25477752938631,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1962-Q4",1.30375279118345,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1963-Q1",1.40396584165581,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1963-Q2",1.22686181661644,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1963-Q3",1.22046963100421,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1963-Q4",1.20867401350872,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1964-Q1",1.17772259666549,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1964-Q2",1.15430918490192,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1964-Q3",1.16155535094554,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1964-Q4",1.13420218386755,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1965-Q1",1.04341736694677,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1965-Q2",1.25244892247411,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1965-Q3",1.26986329886892,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1965-Q4",1.28488532743852,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1966-Q1",1.38129102844638,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1966-Q2",1.29071911493546,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1966-Q3",1.27943378249625,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1966-Q4",1.27492201274923,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1967-Q1",1.37041787618983,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1967-Q2",1.2552580623623,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1967-Q3",1.1745078411745,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1967-Q4",1.25798722044728,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1968-Q1",1.2342402123424,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1968-Q2",1.18042732788182,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1968-Q3",1.20822115700309,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1968-Q4",1.07343893179735,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1969-Q1",1.08431359663534,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1969-Q2",1.19748723989007,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1969-Q3",1.14732724902217,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1969-Q4",1.06868239280595,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1970-Q1",1.03936598674809,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1970-Q2",1.10643804593983,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1970-Q3",1.21809744779582,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1970-Q4",1.26549586776859,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1971-Q1",1.14381184937669,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1971-Q2",1.22006036088102,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1971-Q3",1.24179642259682,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1971-Q4",1.33667502088555,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1972-Q1",1.45188230759346,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1972-Q2",1.37109752172514,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1972-Q3",1.44466365429898,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1972-Q4",1.37948490792887,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1973-Q1",1.23811905952977,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1973-Q2",1.35874693338366,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1973-Q3",1.26574346763581,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1973-Q4",1.17053732644293,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1974-Q1",1.2724081734988,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1974-Q2",1.25837350529018,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1974-Q3",1.39763283807605,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1974-Q4",1.59668091526276,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1975-Q1",1.75858808698393,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1975-Q2",1.80564263322884,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1975-Q3",1.87937062937062,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1975-Q4",2.07528355976567,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1976-Q1",2.07687538747675,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1976-Q2",2.03636816540042,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1976-Q3",1.97327724854632,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1976-Q4",1.92129486625069,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1977-Q1",1.98056341493419,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1977-Q2",2.02057310800882,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1977-Q3",2.02476062694395,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1977-Q4",2.03224825068452,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1978-Q1",2.21845072129955,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1978-Q2",2.24921818619196,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1978-Q3",2.26162475122128,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1978-Q4",2.20729366602688,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1979-Q1",2.10614491713038,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1979-Q2",2.05859538158601,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1979-Q3",2.10957927264084,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1979-Q4",2.05861414333175,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1980-Q1",1.88298188298188,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1980-Q2",1.94025436261462,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1980-Q3",2.06046375110067,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1980-Q4",2.17340225563909,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1981-Q1",2.18396861642954,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1981-Q2",2.27458776751257,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1981-Q3",2.1598272138229,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1981-Q4",2.21743685252008,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1982-Q1",2.23343775379975,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1982-Q2",2.34212352532963,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1982-Q3",2.37117575617373,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1982-Q4",2.46108058608059,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1983-Q1",2.67173407453628,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1983-Q2",2.6449932034436,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1983-Q3",2.67488548323249,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1983-Q4",2.62161704051076,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1984-Q1",2.7405016703471,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1984-Q2",2.71442248127499,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1984-Q3",2.73119847456676,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1984-Q4",2.67972027972029,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1985-Q1",2.56238111223005,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1985-Q2",2.54673681853801,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1985-Q3",2.58630320634566,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1985-Q4",2.7791729449188,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1986-Q1",2.67569668035972,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1986-Q2",2.75402554136591,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1986-Q3",2.84388977856315,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1986-Q4",2.79419073388923,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1987-Q1",2.94263514630517,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1987-Q2",3.00702370500439,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1987-Q3",2.75329793639498,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1987-Q4",2.67370943149641,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1988-Q1",2.69418794133622,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1988-Q2",2.48403506873038,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1988-Q3",2.52037346861677,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1988-Q4",2.40094745908699,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1989-Q1",2.32770179672834,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1989-Q2",2.30007453945267,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1989-Q3",2.22045574986751,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1989-Q4",2.18631178707224,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1990-Q1",2.10260723296889,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1990-Q2",2.11418703228845,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1990-Q3",2.09994268146527,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1990-Q4",2.09068271425607,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1991-Q1",2.06796967665411,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1991-Q2",2.09391839876828,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1991-Q3",2.14570348421375,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1991-Q4",2.08057113717491,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1992-Q1",2.07984578704408,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1992-Q2",2.10472801220132,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1992-Q3",2.17622888449247,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1992-Q4",2.28761463267157,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1993-Q1",2.32205190468963,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1993-Q2",2.43816254416961,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1993-Q3",2.51800372664551,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1993-Q4",2.73141883426051,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1994-Q1",2.86015354508505,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1994-Q2",2.81019886790563,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1994-Q3",2.96140139537218,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1994-Q4",2.9150569464653,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1995-Q1",3.00876095118899,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1995-Q2",3.06398317813157,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1995-Q3",3.18331503841932,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1995-Q4",3.34215916471,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1996-Q1",3.36528859596564,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1996-Q2",3.38207500248682,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1996-Q3",3.31073390409265,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1996-Q4",3.36205189146366,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1997-Q1",3.32546241637151,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1997-Q2",3.31223318121596,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1997-Q3",3.40630214979876,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1997-Q4",3.53986645718774,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1998-Q1",3.6824556242032,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1998-Q2",4.07763183689472,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1998-Q3",4.25051536271719,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1998-Q4",4.40959590994004,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1999-Q1",4.63755286711911,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1999-Q2",4.73966271694774,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1999-Q3",4.72611152051093,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","1999-Q4",4.61591457113332,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2000-Q1",4.81499753330045,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2000-Q2",4.70576629013961,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2000-Q3",4.67100720134162,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2000-Q4",4.73152056542652,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2001-Q1",4.7590953785644,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2001-Q2",4.91430829258655,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2001-Q3",5.12820512820513,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2001-Q4",5.33234494687422,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2002-Q1",5.29867037110539,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2002-Q2",5.39555777389569,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2002-Q3",5.41012216404886,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2002-Q4",5.3230799960052,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2003-Q1",5.38730634682659,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2003-Q2",5.43033808716466,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2003-Q3",5.14488764326111,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2003-Q4",5.03633174642947,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2004-Q1",4.8719362437973,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2004-Q2",4.70623651598013,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2004-Q3",4.77097323844843,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2004-Q4",4.51846633792895,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2005-Q1",4.52422796886769,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2005-Q2",4.41213336675859,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2005-Q3",4.3271635817909,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2005-Q4",4.44344254082757,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2006-Q1",4.2119497170331,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2006-Q2",4.14619472575955,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2006-Q3",4.10733023534702,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2006-Q4",4.03551653614008,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2007-Q1",4.00079916088108,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2007-Q2",3.77029584619981,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2007-Q3",3.73957761246194,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2007-Q4",3.85247125578617,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2008-Q1",3.90031961646024,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2008-Q2",3.95556219797738,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2008-Q3",3.96658663465387,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2008-Q4",4.03899025243689,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2009-Q1",4.54863540937718,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2009-Q2",5.10879374310638,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2009-Q3",5.37305958938407,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2009-Q4",5.14909237190125,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2010-Q1",5.00954677921817,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2010-Q2",5.12833417211878,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2010-Q3",5.02358727290976,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2010-Q4",4.95348252451597,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2011-Q1",4.72955974842768,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2011-Q2",4.6814964610718,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2011-Q3",4.46505498961025,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2011-Q4",4.4631110211517,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2012-Q1",4.51295573246798,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2012-Q2",4.43304727568172,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2012-Q3",4.26699177080159,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2012-Q4",4.17259605610902,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2013-Q1",4.22385414028868,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2013-Q2",4.06923777710295,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2013-Q3",3.97287312110926,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2013-Q4",3.87967954854643,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2014-Q1",3.64601769911515,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2014-Q2",3.635171926994,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2014-Q3",3.58852880399184,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2014-Q4",3.49083215796897,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q1",3.4930541574392,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q2",3.35181451612893,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q3",3.37892196299276,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2015-Q4",3.24022907666031,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q1",3.22580645161295,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q2",3.17079269817449,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q3",3.0624439796833,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2016-Q4",3.00467615162681,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q1",2.89342629482062,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q2",2.88347205707491,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q3",2.7828489662999,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2017-Q4",2.72018167456561,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q1",2.49339982399531,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q2",2.38500851788751,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q3",2.41896232843381,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2018-Q4",2.4560383665165,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q1",2.47086697935313,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q2",2.35265700483087,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q3",2.30483629876074,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2019-Q4",2.30000960338044,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q1",2.4465272770969,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q2",2.74658499829853,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q3",2.94316971633271,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2020-Q4",3.00567471385972,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q1",2.87102048667885,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q2",2.93351346135294,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q3",2.76960193003614,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2021-Q4",2.7176282517076,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q1",2.67943509382864,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q2",2.61075185792872,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q3",2.57140100347346,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2022-Q4",2.54106280193232,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q1",2.60974433188611,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q2",2.55706443224502,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q3",2.61133019140137,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2023-Q4",2.58,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q1",2.55,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q2",2.52000000000004,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q3",2.49000000000004,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2024-Q4",2.46000000000002,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2025-Q1",2.43,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2025-Q2",2.40000000000003,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2025-Q3",2.38999999999997,
"JPN","UNEMPFORECAST","TOT","PC_LF","Q","2025-Q4",2.38999999999998,
"KOR","UNEMPFORECAST","TOT","PC_LF","Q","1963-Q1",8.16619563894509,
"KOR","UNEMPFORECAST","TOT","PC_LF","Q","1963-Q2",8.1425988612131,
"KOR","UNEMPFORECAST","TOT","PC_LF","Q","1963-Q3",8.0932372179818,
