ID_ATTACK;DATE;COUNTRY;CITY;PERPETRATOR_GROUP;FATALITIES;INJURED;TARGET_TYPE
198411250002;1984-11-25;France;Lecumberry;Iparretarrak (IK);0;0;Police
198410210003;1984-10-21;France;Paris;Unknown;0;0;Business
198410210002;1984-10-21;France;Saint-Cloud;Action Directe;0;0;Business
198410210001;1984-10-21;France;Saint-Cloud;Action Directe;0;0;Business
198410200002;1984-10-20;France;Montrouge;Action Directe;0;3;Business
198410110002;1984-10-11;France;Biarritz;Iparretarrak (IK);0;0;Airports and Aircraft
198410100015;1984-10-10;France;Marseilles;Corsican National Liberation Front (FLNC);0;0;Business
198410100014;1984-10-10;France;Marseilles;Corsican National Liberation Front (FLNC);0;0;Business
198410100013;1984-10-10;France;Toulon;Corsican National Liberation Front (FLNC);0;0;Government (General)
198410100008;1984-10-10;France;Marseilles;Corsican National Liberation Front (FLNC);0;0;Government (General)
198410100007;1984-10-10;France;Marseilles;Corsican National Liberation Front (FLNC);0;0;Government (General)
198410100006;1984-10-10;France;Marseilles;Corsican National Liberation Front (FLNC);0;0;Police
198410100005;1984-10-10;France;Marseilles;Corsican National Liberation Front (FLNC);0;0;Police
198410100004;1984-10-10;France;Marseilles;Corsican National Liberation Front (FLNC);0;0;Business
198410100003;1984-10-10;France;Toulon;Corsican National Liberation Front (FLNC);0;0;Business
198410100002;1984-10-10;France;Toulon;Corsican National Liberation Front (FLNC);0;0;Business
198410100001;1984-10-10;France;Toulon;Corsican National Liberation Front (FLNC);0;0;Business
198410040015;1984-10-04;France;Lyon;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198410040014;1984-10-04;France;Lyon;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198410040013;1984-10-04;France;Lyon;Corsican National Liberation Front (FLNC) (suspected);0;2;Government (General)
198410040012;1984-10-04;France;Lyon;Corsican National Liberation Front (FLNC) (suspected);0;1;Airports and Aircraft
198410040011;1984-10-04;France;Lyon;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198410040010;1984-10-04;France;Lyon;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198410040009;1984-10-04;France;Lyon;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198410040008;1984-10-04;France;Lyon;Corsican National Liberation Front (FLNC) (suspected);0;0;Utilities
198410040007;1984-10-04;France;Lyon;Corsican National Liberation Front (FLNC) (suspected);0;0;NGO
198409220003;1984-09-22;France;Paris;Unknown;0;3;Private Citizens & Property
198409200003;1984-09-20;France;Paris;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198409180007;1984-09-18;France;Paris;Corsican National Liberation Front (FLNC);0;0;Business
198409180006;1984-09-18;France;Paris;Corsican National Liberation Front (FLNC);0;0;Business
198409180005;1984-09-18;France;Paris;Corsican National Liberation Front (FLNC);0;0;Government (General)
198409180004;1984-09-18;France;Paris;Corsican National Liberation Front (FLNC);0;0;Government (General)
198409180003;1984-09-18;France;Paris;Corsican National Liberation Front (FLNC);0;0;Religious Figures/Institutions
198409180002;1984-09-18;France;Paris;Corsican National Liberation Front (FLNC);0;0;Telecommunication
198408290005;1984-08-29;France;Porticcio;Corsican National Liberation Front (FLNC);0;0;Business
198408290004;1984-08-29;France;Porticcio;Corsican National Liberation Front (FLNC);0;0;Police
198408290003;1984-08-29;France;Porticcio;Corsican National Liberation Front (FLNC);0;0;Business
198408290002;1984-08-29;France;Porticcio;Corsican National Liberation Front (FLNC);0;0;Educational Institution
198408260019;1984-08-26;France;Unknown;Unknown;0;0;Unknown
198408260018;1984-08-26;France;Unknown;Unknown;0;0;Unknown
198408260017;1984-08-26;France;Unknown;Unknown;0;0;Unknown
198408260016;1984-08-26;France;Unknown;Unknown;0;0;Unknown
198408260015;1984-08-26;France;Unknown;Unknown;0;0;Unknown
198408260014;1984-08-26;France;Unknown;Unknown;0;0;Unknown
198408260013;1984-08-26;France;Unknown;Unknown;0;0;Unknown
198408260012;1984-08-26;France;Ajaccio;Unknown;0;0;Police
198408260007;1984-08-26;France;Porticcio;Unknown;0;0;Private Citizens & Property
198408260006;1984-08-26;France;Porticcio;Unknown;0;0;Private Citizens & Property
198408260005;1984-08-26;France;Porticcio;Unknown;0;0;Private Citizens & Property
198408260004;1984-08-26;France;Unknown;Unknown;0;0;Private Citizens & Property
198408260003;1984-08-26;France;Unknown;Unknown;0;0;Private Citizens & Property
198408260002;1984-08-26;France;Unknown;Unknown;0;0;Private Citizens & Property
198408260001;1984-08-26;France;Unknown;Unknown;0;0;Government (General)
198408180001;1984-08-18;France;Grenoble;M-5 (suspected);0;1;Transportation
198408170003;1984-08-17;France;Pau;Red Patriots Group;0;0;Transportation
198408170002;1984-08-17;France;Annecy;M-5;0;0;Government (Diplomatic)
198408160008;1984-08-16;France;Arles;First of October Antifascist Resistance Group (GRAPO);0;0;Business
198408130004;1984-08-13;France;Lyon;Armenian Secret Army for the Liberation of Armenia;0;0;Transportation
198408020002;1984-08-02;France;Paris;Action Directe;0;7;Government (General)
198407310002;1984-07-31;France;Paris;Guardsmen of Islam;0;0;Airports and Aircraft
198407140001;1984-07-14;France;Paris;Action Directe;0;2;Government (General)
198407130008;1984-07-13;France;Paris;Action Directe;0;0;Military
198407120035;1984-07-12;France;Saint-Jean-de-Luz;Unknown;0;3;Business
198407120034;1984-07-12;France;Paris;Action Directe;0;0;NGO
198407120033;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120032;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120031;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120030;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120029;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120028;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120027;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120026;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120025;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120024;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120023;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120022;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120021;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120020;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120019;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120018;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120017;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120016;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120015;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120014;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120013;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120012;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120011;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120010;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120009;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120008;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198407120007;1984-07-12;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198406230002;1984-06-23;France;Paris;Unknown;0;2;Educational Institution
198406170015;1984-06-17;France;Sagone;Unknown;Unknown;Unknown;Business
198406170014;1984-06-17;France;Sagone;Unknown;Unknown;Unknown;Government (General)
198406170013;1984-06-17;France;Sagone;Unknown;Unknown;Unknown;Business
198406170012;1984-06-17;France;Sagone;Unknown;Unknown;Unknown;Business
198406170011;1984-06-17;France;Ajaccio;Unknown;Unknown;Unknown;Government (General)
198406170010;1984-06-17;France;Ajaccio;Unknown;0;0;Business
198406170009;1984-06-17;France;Ajaccio;Unknown;Unknown;Unknown;Private Citizens & Property
198406170008;1984-06-17;France;Ajaccio;Unknown;Unknown;Unknown;Private Citizens & Property
198406170007;1984-06-17;France;Ajaccio;Unknown;0;0;Business
198406170006;1984-06-17;France;Tiuccia;Unknown;Unknown;Unknown;Private Citizens & Property
198406170005;1984-06-17;France;Tiuccia;Unknown;Unknown;Unknown;Private Citizens & Property
198406170004;1984-06-17;France;Tiuccia;Unknown;Unknown;Unknown;Private Citizens & Property
198406170003;1984-06-17;France;Tiuccia;Unknown;Unknown;Unknown;Private Citizens & Property
198406170002;1984-06-17;France;Ajaccio;Unknown;0;1;Government (General)
198406150003;1984-06-15;France;Biarritz;Basque Fatherland and Freedom (ETA);0;2;Terrorists/Non-state Militia
198406150002;1984-06-15;France;Biarritz;Anti-Terrorist Liberation Group (GAL);0;5;Business
198406070005;1984-06-07;France;Ajaccio;Corsican National Liberation Front (FLNC);2;0;Police
198405110009;1984-05-11;France;Marseilles;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198405030006;1984-05-03;France;Saint-Etienne-de-Baigorry;Anti-Terrorist Liberation Group (GAL) (suspected);2;1;Terrorists/Non-state Militia
198405030003;1984-05-03;France;Alfortville;Anti-Armenian Organization;0;13;Private Citizens & Property
198405030002;1984-05-03;France;Alfortville;Anti-Armenian Organization;Unknown;Unknown;Business
198404230007;1984-04-23;France;Biarritz;Anti-Terrorist Liberation Group (GAL) (suspected);1;0;Private Citizens & Property
198404220002;1984-04-22;France;Levallois;Katsuhisa Omori;0;1;Business
198404220001;1984-04-22;France;Clichy;Katsuhisa Omori;0;0;Business
198404040005;1984-04-04;France;Paris;Internal Front;0;Unknown;Government (General)
198404040004;1984-04-04;France;Marseilles;Unknown;0;0;Police
198404010006;1984-04-01;France;Paris;Unknown;0;1;Religious Figures/Institutions
198403260011;1984-03-26;France;Strasbourg;Lebanese Armed Revolutionary Faction (LARF);0;1;Government (Diplomatic)
198403190004;1984-03-19;France;Biarritz;Unknown;1;2;Private Citizens & Property
198403010028;1984-03-01;France;Hendaye;Anti-Terrorist Liberation Group (GAL) (suspected);1;0;Transportation
198402250008;1984-02-25;France;Idaux-Mendy;Anti-Terrorist Liberation Group (GAL);1;0;Terrorists/Non-state Militia
198402090002;1984-02-09;France;Ajaccio;Separatists;0;0;Private Citizens & Property
198402080009;1984-02-08;France;Paris;Abu Nidal Organization (ANO);1;0;Government (Diplomatic)
198402080003;1984-02-08;France;Ajaccio;Separatists;0;1;Private Citizens & Property
198402080002;1984-02-08;France;Ajaccio;Separatists;0;0;Private Citizens & Property
198402070011;1984-02-07;France;Hendaye;Anti-Terrorist Liberation Group (GAL);2;0;Terrorists/Non-state Militia
198402070002;1984-02-07;France;Paris;Hezbollah (suspected);2;0;Military
198402050001;1984-02-05;France;Propriano;Separatists;0;0;Business
198402000003;1984-02-00;France;Hendaye;Basque Fatherland and Freedom (ETA);0;0;Transportation,Transportation
198401270009;1984-01-27;France;Montpellier;Unknown;0;0;Government (Diplomatic)
198401250001;1984-01-25;France;Chatillon-sous-Bagneux;Martyrs of Baalbek;0;0;Business
198401180003;1984-01-18;France;Ajaccio;Unknown;0;0;Government (General)
198401180002;1984-01-18;France;Corte;Unknown;0;0;Business
198401180001;1984-01-18;France;Corte;Unknown;0;0;Government (General)
198401100013;1984-01-10;France;Ajaccio;Corsican National Liberation Front (FLNC);1;1;Private Citizens & Property
198401100003;1984-01-10;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Business
198312310002;1983-12-31;France;Tain L'Hermitage;Marxists;3;13;Transportation
198312310001;1983-12-31;France;Marseilles;Marxists;2;34;Transportation
198312280011;1983-12-28;France;Saint-Jean-de-Luz;Anti-Terrorist Liberation Group (GAL);1;0;Terrorists/Non-state Militia
198312230002;1983-12-23;France;Paris;Unknown;0;12;Business
198312190002;1983-12-19;France;Bayonne;Anti-Terrorist Liberation Group (GAL);1;0;Terrorists/Non-state Militia
198312050002;1983-12-05;France;Paris;Unknown;0;1;Government (General)
198312040001;1983-12-04;France;Hendaye;Anti-Terrorist Liberation Group (GAL);0;0;Private Citizens & Property
198311190003;1983-11-19;France;Paris;Unknown;0;30;Business
198311070007;1983-11-07;France;Paris;Fedayeen Khalq (People's Commandos);0;0;Airports and Aircraft
198311020002;1983-11-02;France;Paris;Dev Sol;0;0;Business
198310260005;1983-10-26;France;Toulouse;Comite de Liberation et de Detournements d'Ordinateurs (Committee for the liberation and hijacking of computers);0;0;Business
198310070016;1983-10-07;France;Bastia;Corsican Separatists;0;0;Business
198310070015;1983-10-07;France;Corte;Corsican National Liberation Front (FLNC);Unknown;Unknown;Business
198310070014;1983-10-07;France;Bastia;Corsican Separatists;0;0;Business
198310070013;1983-10-07;France;Bastia;Corsican Separatists;0;0;Business
198310070012;1983-10-07;France;Bastia;Corsican Separatists;0;0;Business
198310070011;1983-10-07;France;Bastia;Corsican Separatists;0;0;Business
198310070010;1983-10-07;France;Bastia;Corsican Separatists;0;0;Business
198310070009;1983-10-07;France;Bastia;Corsican Separatists;0;0;Business
198310070002;1983-10-07;France;Bastia;Corsican National Liberation Front (FLNC);Unknown;Unknown;Business
198310070001;1983-10-07;France;Bastia;Corsican National Liberation Front (FLNC);Unknown;Unknown;Business
198310010001;1983-10-01;France;Marseilles;Armenian Secret Army for the Liberation of Armenia (suspected);1;Unknown;Government (Diplomatic),Private Citizens & Property,Private Citizens & Property
198309300002;1983-09-30;France;Marseilles;Orly Organization (suspected);1;26;Private Citizens & Property
198308270004;1983-08-27;France;Paris;Iraqi Moslems;0;0;Airports and Aircraft
198308270002;1983-08-27;France;Paris;Action Directe;0;0;Government (General)
198308270001;1983-08-27;France;Paris;Action Directe;0;0;Government (General)
198308150006;1983-08-15;France;Toulouse;Anarchists;0;0;Religious Figures/Institutions
198308150004;1983-08-15;France;Paris;Unknown;0;1;Government (Diplomatic)
198308140003;1983-08-14;France;Toulouse;Unknown;0;0;Journalists & Media
198308120004;1983-08-12;France;Lourdes;Unknown;0;0;Private Citizens & Property
198307150005;1983-07-15;France;Toulouse;Anti-Nuclear extremists (suspected);0;0;Business
198307150004;1983-07-15;France;Toulouse;Anti-Nuclear extremists (suspected);0;0;Business
198307150003;1983-07-15;France;Paris;Armenian Secret Army for the Liberation of Armenia;8;55;Airports and Aircraft
198307110001;1983-07-11;France;Unknown;Secessionists;0;0;Police
198307080004;1983-07-08;France;Paris;Armenian Group;Unknown;Unknown;Government (Diplomatic)
198305280002;1983-05-28;France;Paris;Unknown;0;3;Business
198305280001;1983-05-28;France;Paris;Unknown;0;0;Government (General)
198305230042;1983-05-23;France;Unknown;Unknown;Unknown;Unknown;Private Citizens & Property
198305230041;1983-05-23;France;Unknown;Unknown;Unknown;Unknown;Private Citizens & Property
198305230040;1983-05-23;France;Unknown;Unknown;Unknown;Unknown;Private Citizens & Property
198305230039;1983-05-23;France;Unknown;Unknown;Unknown;Unknown;Private Citizens & Property
198305230038;1983-05-23;France;Unknown;Unknown;Unknown;Unknown;Private Citizens & Property
198305230037;1983-05-23;France;Unknown;Unknown;Unknown;Unknown;Private Citizens & Property
